validation_id,model_id,runtime_secs,PinballLoss_mean,PinballLoss_std
p04,ARCH-p_15-q_12-o_24-lags_48-power_1-dist_ged-mean_AR-vol_GARCH,28.404152154922485,1086426591601.8452,3603268644056.565
p04,ARCH-p_15-q_12-o_24-lags_48-power_1-dist_ged-mean_HAR-vol_GARCH,36.37094020843506,1.2985830915289911e+150,4.306912873701408e+150
p04,ARCH-p_15-q_24-o_12-lags_24-power_1-dist_ged-mean_AR-vol_GARCH,22.487895250320435,0.296540799415155,0.2383442975470374
p04,ARCH-p_15-q_24-o_12-lags_24-power_1-dist_ged-mean_HAR-vol_GARCH,25.397165775299072,0.2233141190541777,0.0219962793688314
p04,ARCH-p_15-q_24-o_12-lags_36-power_1-dist_ged-mean_AR-vol_GARCH,29.095863103866577,0.2626980275100254,0.1648792349127347
p04,ARCH-p_15-q_24-o_12-lags_36-power_1-dist_ged-mean_HAR-vol_GARCH,22.4113552570343,2.3189097911563437e+140,7.69095369994699e+140
p04,ARCH-p_15-q_24-o_12-lags_48-power_1-dist_ged-mean_AR-vol_GARCH,31.25334334373474,1127.2081611362946,3737.8117276070793
p04,ARCH-p_15-q_24-o_12-lags_48-power_1-dist_ged-mean_HAR-vol_GARCH,35.25255918502808,0.2223471105134069,0.0278307461485957
p04,ARCH-p_15-q_24-o_24-lags_24-power_1-dist_ged-mean_AR-vol_GARCH,29.3086097240448,50560155004.86873,167689063489.29373
p04,ARCH-p_15-q_24-o_24-lags_24-power_1-dist_ged-mean_HAR-vol_GARCH,37.128178119659424,0.2195704347648749,0.0260070116200971
p04,ARCH-p_15-q_24-o_24-lags_36-power_1-dist_ged-mean_AR-vol_GARCH,32.747223138809204,6.451347735607324e+74,2.1396699831118418e+75
p04,ARCH-p_15-q_24-o_24-lags_36-power_1-dist_ged-mean_HAR-vol_GARCH,42.397584438323975,0.2213303674889603,0.0242949744121133
p04,ARCH-p_15-q_24-o_24-lags_48-power_1-dist_ged-mean_AR-vol_GARCH,39.55643391609192,344520379314.8134,1142644799353.916
p04,ARCH-p_15-q_24-o_24-lags_48-power_1-dist_ged-mean_HAR-vol_GARCH,49.824864864349365,0.2168612450991146,0.0256474919992883
p04,ARCH-p_15-q_36-o_12-lags_24-power_1-dist_ged-mean_AR-vol_GARCH,26.606711626052856,3.0750694317335395e+61,1.0198851509351548e+62
p04,ARCH-p_15-q_36-o_12-lags_24-power_1-dist_ged-mean_HAR-vol_GARCH,32.5421142578125,0.2271631598075013,0.0340716349628501
p04,ARCH-p_15-q_36-o_12-lags_36-power_1-dist_ged-mean_AR-vol_GARCH,27.13729286193848,1.6238458464525268e+44,5.3856124891369804e+44
p04,ARCH-p_15-q_36-o_12-lags_36-power_1-dist_ged-mean_HAR-vol_GARCH,31.512097120285038,8191.414878614699,27167.116589647678
p04,ARCH-p_15-q_36-o_12-lags_48-power_1-dist_ged-mean_AR-vol_GARCH,29.08081579208374,1.8097913520706664e+56,6.002398863648389e+56
